,Date,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24
798,2024-03-09,9138588.7,8788859.17,8541486.3,8345627.2,8347440.26,8480852.74,8540799.51,8952616.88,9526762.87,10039539.97,10305519.67,10479545.64,10349271.22,10238981.74,10160379.47,10164795.36,10003520.56,9927963.17,10533979.36,10727473.38,10424747.74,9954120.3,9412104.92,8956518.71
799,2024-03-10,8498313.13,8166696.43,7915111.7,7751002.68,7668272.26,7603241.46,7403998.25,7642675.16,7973984.26,8282509.32,8805739.64,9013280.53,9123499.78,9184476.73,9169819.2,9148040.36,9092409.39,9076469.57,9885668.78,10314072.97,10256402.61,9989416.63,9495945.01,8840730.98
800,2024-03-11,8598791.37,8287921.4,8012010.95,7947739.95,8134473.07,8636344.55,8790244.44,9250989.69,9878834.93,10169641.72,10450924.08,10757613.8,10628010.63,10786542.11,10998843.22,11013170.86,10884474.97,10549528.49,11127636.42,11348579.59,11200948.32,10675907.37,9977150.64,9348574.86
801,2024-03-12,8747896.63,8478894.12,8264118.88,8139588.36,8308546.94,8806515.88,8907450.88,9323743.03,9784127.13,10180009.93,10577188.42,10893831.81,10924408.45,11073755.35,11305842.49,11364666.53,11265624.57,10881334.9,11262021.4,11498169.68,11336225.35,10841597.12,10171336.96,9442416.93
802,2024-03-13,8912774.15,8577265.61,8385899.3,8249317.65,8430107.73,8918425.98,9003584.4,9519481.73,10019290.02,10342830.03,10685223.06,10902350.21,10816233.89,11035607.57,11333131.23,11345636.54,11258920.57,10875239.78,11233927.64,11483470.54,11285545.47,10812419.25,10184685.94,9576810.55
803,2024-03-14,9056706.15,8690262.45,8466949.08,8338346.85,8468956.83,8955183.6,9081280.47,9513222.09,10072119.28,10329321.06,10750916.4,10992503.43,10956875.26,11125342.93,11319309.38,11339707.12,11148631.85,10787923.69,11130159.11,11363982.22,11215416.07,10828509.75,10233548.34,9626077.44
804,2024-03-15,9038273.91,8683728.58,8457721.01,8364988.6,8506973.24,8989604.02,9090568.45,9536225.52,9992608.0,10391247.91,10786581.52,11038753.06,10935418.84,11094341.98,11327594.47,11341309.06,11107501.8,10723700.98,11139049.06,11325960.17,11148988.57,10756584.13,10264974.96,9656972.86
805,2024-03-16,9119504.64,8787389.48,8524400.21,8372721.39,8355166.25,8485041.73,8595811.35,9103770.06,9705199.2,10059396.91,10407214.54,10672912.48,10606025.83,10522703.65,10439159.42,10371903.18,10201076.16,10094712.41,10813674.9,10961455.14,10666371.6,10133956.86,9686198.59,9177485.24
806,2024-03-17,8719328.06,8393007.43,8141104.56,7945637.04,7810247.25,7714600.33,7501005.14,7709618.96,8029698.41,8423764.75,8732377.86,8949598.16,9159728.34,9168539.05,9128714.11,9090913.15,9087090.24,9062107.76,9817851.76,10226699.45,10193975.15,9993231.54,9503952.37,8991309.4
807,2024-03-18,8515836.6,8238695.16,8040010.83,7937422.42,8090570.63,8577640.09,8709833.99,9236690.09,9886897.53,10255147.85,10623411.14,10821898.75,10773960.45,11026536.63,11239492.9,11257261.27,11079348.29,10793055.65,11325876.43,11557787.66,11397016.86,10852924.42,10193667.17,9512532.09
808,2024-03-19,9022130.5,8716080.37,8454434.62,8320446.44,8489970.18,8971916.14,9085265.01,9488003.16,9997605.36,10283887.89,10660540.82,10981891.86,10926886.12,11066481.27,11164035.66,11174464.54,10978599.34,10646091.09,11070543.33,11265879.37,11130840.84,10723239.42,9959766.01,9243520.47
809,2024-03-20,8825429.99,8473089.09,8252663.19,8148437.57,8291730.98,8771129.8,8896440.98,9295144.01,9901349.17,10172718.4,10574852.0,10880536.92,10862101.92,11006487.64,11175733.39,11168387.76,10948125.21,10688340.13,11067737.22,11264975.45,11065708.46,10534326.13,9901075.6,9387545.68
810,2024-03-21,8749754.47,8465914.76,8220332.37,8092047.67,8287481.83,8753502.99,8885550.23,9290900.01,9745411.29,10120609.64,10440895.27,10716947.27,10661617.3,10798230.8,11036848.56,11095846.26,10936907.72,10517143.19,11028070.35,11171330.05,11018017.31,10530351.3,9937966.47,9339718.61
811,2024-03-22,8817895.97,8487080.92,8277213.63,8181856.06,8343350.17,8737626.42,8840693.32,9256481.62,9745818.3,10044236.7,10375923.78,10691780.18,10718478.51,10871282.12,11105390.92,11123737.21,10978598.72,10584860.26,11095362.28,11474476.41,11311886.78,10732694.19,10123068.82,9500526.32
812,2024-03-23,9073621.1,8772386.33,8572811.47,8424527.52,8404510.23,8308083.08,8375467.71,8878774.5,9397947.01,9823121.55,10088056.8,10303832.34,10273886.71,10204349.04,10178820.73,10053779.78,9915485.14,9904361.51,10569127.02,10716384.48,10426015.91,10118868.22,9671679.62,9226817.41
813,2024-03-24,8744871.82,8369443.79,8117224.81,7970780.76,7813460.57,7770077.07,7479220.21,7786858.04,8184891.66,8552929.45,8787230.38,8999401.07,9165542.9,9243558.95,9218773.59,9184405.76,9094417.71,9044328.55,9839888.57,10151706.02,10054413.77,9786346.76,9441923.63,9010190.21
814,2024-03-25,8367266.3,8200046.27,8021460.34,7769690.4,7661688.6,7672196.86,7606849.1,8029840.83,8602198.57,8987023.46,9196808.61,9509177.35,9628561.65,9643103.5,9584412.9,9555923.81,9498103.22,9430984.15,10166921.76,10460919.45,10316845.33,9936946.45,9508120.17,9009025.94
815,2024-03-26,8538895.59,8270253.74,8056821.99,7938285.85,8055719.15,8247432.96,8388919.42,8753681.82,9489386.02,9805065.81,10105405.35,10629272.55,10701860.35,10887031.34,11117411.03,11182690.3,10923632.24,10415260.33,10725589.96,10965148.63,10747388.46,10408500.21,9903975.98,9224560.51
816,2024-03-27,8489345.6,8179403.55,7945701.74,7797548.1,7963558.55,8172820.91,8312080.67,8810167.06,9302314.48,9533474.4,9776323.92,9940589.88,9989099.49,9982406.5,10073803.07,10039713.01,9839858.44,9668534.82,10173400.77,10304030.64,10139056.71,9739664.32,9284568.85,8853434.74
817,2024-03-28,8381315.56,8055718.44,7798357.69,7742126.6,7654701.12,7626248.17,7420255.01,7641441.25,7891477.15,8177672.61,8475625.24,8715217.63,8763085.29,8802399.8,8724709.13,8550419.82,8351070.86,8505647.21,9200695.14,9447087.61,9307856.67,9073798.59,8764343.72,8309445.37
818,2024-03-29,7858795.3,7522048.68,7310502.46,7363229.68,7319805.53,7232299.21,7027257.25,7253088.51,7490771.39,7741059.05,7971186.54,8202757.52,8368055.35,8429711.49,8484313.47,8415471.46,8342449.25,8306267.25,8888232.28,9087694.75,9070294.34,8934756.14,8747480.65,8357724.15
819,2024-03-30,8063667.43,7797976.82,7433919.83,7377375.92,7394911.44,7346078.52,7328910.14,7749148.53,8333578.96,8672154.75,9028292.11,9198225.39,9356963.61,9394326.46,9379604.1,9341939.86,9256346.56,9232777.35,9838399.58,10010940.05,9763789.78,9470493.73,9103893.29,8693309.57
820,2024-03-31,8164899.82,8005654.45,7757242.35,7617172.78,7532331.33,7481169.16,7316504.93,7575216.36,7946368.93,8236779.01,8525545.12,8680754.71,8799822.9,8805299.77,8761511.41,8685669.22,8705127.95,8689953.79,9479475.28,9795714.42,9718413.03,9483334.32,9126875.3,8595437.85
821,2024-04-01,8177157.52,8056960.79,7867669.49,7780274.11,7905797.58,8254883.58,8394671.75,9051746.07,9632947.79,9958724.2,10089402.34,10385628.95,10314923.92,10469250.78,10729553.56,10720557.28,10530240.83,10315567.42,10435482.34,10584098.11,10566004.81,10117685.77,9559382.64,9115822.22
822,2024-04-02,8630594.91,8312122.77,8097967.23,7977716.61,8136168.45,8564563.85,8620711.38,8963145.98,9383927.3,9482083.78,9755605.26,10024149.29,10030691.48,10149233.22,10341473.93,10366918.79,10205608.13,9912795.84,10367006.76,10524041.7,10333040.02,9908510.69,9299489.88,8737773.41
823,2024-04-03,8386841.54,8177717.04,8033480.59,7984967.07,8214239.54,8571211.37,8633260.64,9105771.03,9494239.65,9722373.04,9996494.58,10190520.25,10132784.61,10266308.3,10475256.65,10447385.23,10300528.89,10065989.19,10501320.91,10704218.48,10533593.11,10078393.84,9446285.66,8854085.65
824,2024-04-04,8389964.37,8126145.51,7973930.93,7931441.92,8033534.45,8538447.4,8902616.57,9214924.02,9509619.97,9782926.73,10037586.93,10147713.41,10107861.17,10255256.26,10332440.73,10276036.91,10140461.01,9974585.5,10402669.79,10587627.25,10406426.49,9949983.99,9287381.13,8852784.46
825,2024-04-05,8339707.09,8051883.89,7851168.02,7787425.08,7983910.32,8445076.06,8567760.86,9004384.55,9704874.78,10056686.98,10481832.47,10707002.4,10630891.97,10808879.44,10975819.57,11018566.37,10868756.03,10494861.04,10822975.4,10937756.34,10783086.84,10517155.16,9846301.0,9367894.47
826,2024-04-06,8885204.64,8507850.27,8429265.67,8259895.25,8262290.04,8359890.79,8438297.36,8923240.2,9361705.79,9660846.05,9926025.61,10246465.25,10219118.9,10122758.14,10090899.84,10042592.01,9947131.04,9678821.16,10219421.49,10347672.15,10070333.45,9715902.1,9458871.51,9020630.78
827,2024-04-07,8424295.18,8110235.36,7864732.93,7789844.06,7679114.72,7567357.14,7278358.73,7561248.98,7937887.56,8300811.87,8723830.95,9041451.91,9198914.71,9216146.99,9141122.02,9154554.85,9071007.75,9052875.9,9823289.38,10168134.08,10127132.19,9868043.09,9430370.59,8933170.05
828,2024-04-08,8571738.13,8261911.05,8030239.44,7940368.56,8139123.66,8577455.63,8755277.38,9254722.1,9685643.94,9879232.89,10233257.86,10553497.96,10451606.34,10605836.24,10815217.79,10823625.72,10667760.85,10285405.62,10769383.51,10933561.52,10777947.89,10266192.83,9650516.28,9092310.37
829,2024-04-09,8622294.61,8337482.9,8168356.01,8043735.93,8179696.43,8556571.74,8649663.03,9064341.84,9507150.25,9772332.39,10187107.43,10464614.02,10418237.02,10537035.8,10735382.15,10776174.11,10601762.53,10267172.25,10731265.78,10907746.67,10721416.55,10271504.73,9656379.12,9076929.78
830,2024-04-10,8785306.07,8488947.69,8338972.76,8246665.5,8353927.25,8745474.32,8824691.65,9278955.04,9718262.39,9933451.57,10271924.77,10510110.31,10448532.61,10627574.0,10863678.77,10932901.6,10819630.54,10420282.76,10914694.38,11147044.54,10937429.01,10510749.73,9856606.41,9296120.56
831,2024-04-11,8971689.52,8667239.66,8428931.31,8309511.03,8509929.17,8828553.73,9009168.91,9454294.51,9736489.75,9992460.37,10396565.97,10732077.5,10653262.54,10837493.41,11036254.71,11061106.04,10958130.75,10607500.24,11108850.83,11331037.68,11128944.2,10671708.9,10019972.87,9438695.51
832,2024-04-12,8939403.81,8635159.28,8391335.68,8268641.63,8403975.77,8747597.41,8872104.11,9324664.87,9735041.01,10068067.74,10407026.06,10692373.5,10664718.6,10870651.03,11080734.15,11075922.82,10923991.26,10608960.6,11000688.83,11150333.4,10967600.08,10525666.81,9969493.67,9437974.63
833,2024-04-13,8997246.18,8657570.86,8369065.97,8185102.29,8180227.24,8237313.67,8333478.58,8871902.52,9394702.79,9746718.11,10057572.92,10259437.66,10234126.31,10179521.46,10147916.08,10067678.91,9937250.4,9863868.4,10425193.07,10477913.93,10174717.2,9782195.54,9336908.6,8917357.47
834,2024-04-14,8559657.37,8228337.23,7984578.75,7788454.33,7678920.92,7504898.15,7309259.49,7573272.63,7872789.23,8186266.02,8482075.02,8729135.77,8897780.47,8955513.24,8935096.4,8925963.52,8881128.81,8862792.9,9546449.06,9830581.62,9774224.09,9551305.66,9151141.26,8684736.97
835,2024-04-15,8315480.9,8025586.3,7829952.22,7748145.73,7911556.73,8320556.35,8503358.87,9040814.96,9592620.43,9882070.55,10244706.05,10586432.1,10520858.11,10647533.79,10940546.65,10961905.44,10806841.71,10467728.51,10837865.6,11017562.21,10852564.02,10414073.11,9769785.38,9218399.89
836,2024-04-16,8782342.47,8494877.84,8253035.66,8139456.02,8274854.56,8649963.03,8732956.68,9245848.76,9645830.39,9937970.51,10298700.38,10613804.91,10539518.64,10731336.92,10997913.18,11045631.21,10901946.53,10540761.17,10937580.05,11154175.34,10964067.31,10517893.58,9902228.69,9299249.21
837,2024-04-17,8842211.92,8552336.24,8311788.35,8231966.17,8351607.55,8691645.4,8794179.03,9303854.21,9721216.02,9995293.84,10273249.36,10560925.05,10514725.44,10651745.96,10860118.23,10910241.64,10787632.69,10460052.37,10909233.13,11033701.72,10801182.55,10317881.73,9763244.27,9149480.85
838,2024-04-18,8675705.94,8364408.26,8165640.25,8053676.39,8207984.67,8635546.97,8748870.1,9237922.5,9611742.72,9852838.94,10267969.96,10519037.64,10471609.99,10613503.69,10737843.48,10778633.68,10569654.72,10293830.98,10733796.86,10862302.91,10667798.05,10227945.9,9624430.71,9033802.24
839,2024-04-19,8590351.4,8307807.06,8097596.55,7980747.57,8126280.11,8476472.03,8627787.0,9030199.72,9421324.76,9727926.34,10020593.88,10336312.86,10280588.56,10326119.5,10489722.22,10435123.77,10252000.96,10030458.18,10513247.62,10603444.65,10407226.27,9958119.71,9442990.52,8916317.51
840,2024-04-20,8535035.34,8226658.66,8000097.67,7875206.32,7894401.25,7950147.35,8059592.64,8584713.06,9027527.89,9376078.95,9684327.45,9913411.52,9881603.48,9794328.07,9770554.05,9687967.17,9544562.64,9490546.27,10071804.14,10120690.62,9843226.14,9478106.35,9068188.51,8614930.47
841,2024-04-21,8185032.36,7908853.46,7638830.41,7451637.14,7369884.17,7264243.91,7137799.75,7382736.53,7653410.34,7877716.52,8119449.68,8378071.55,8577102.01,8615583.92,8583857.27,8483302.12,8410385.18,8451227.35,9180342.71,9471309.76,9369060.66,9098907.27,8681680.8,8229124.31
842,2024-04-22,7867222.46,7632669.3,7467309.43,7383947.8,7580966.79,8029292.63,8202089.19,8680456.32,9114785.07,9373428.71,9634246.37,9897365.5,9793773.06,9811805.32,9957951.62,9957554.21,9889099.91,9693299.12,10169842.57,10288471.17,10053295.35,9580180.21,8920419.69,8390102.09
843,2024-04-23,8025330.77,7780511.5,7627010.87,7564284.1,7760487.38,8213273.0,8330857.39,8744480.14,9096507.36,9366435.83,9684877.31,9937548.19,9940631.3,10072703.96,10338792.19,10370089.79,10258199.74,9962595.54,10470112.35,10631173.08,10405670.72,9960223.27,9330784.95,8781401.41
844,2024-04-24,8307290.29,8044909.5,7823918.43,7764427.97,7916017.18,8334564.37,8486241.61,8934788.42,9310245.56,9555724.06,9938180.36,10182342.95,10161136.72,10352423.89,10556529.0,10604680.56,10433675.89,10089324.48,10673216.32,10847507.19,10661955.55,10183258.91,9506955.62,8926221.82
845,2024-04-25,8484404.75,8212000.5,7999285.76,7903063.83,8017883.63,8386347.23,8529100.94,8981683.25,9352539.19,9610160.39,9997907.11,10311860.67,10291877.7,10422925.62,10564189.05,10536741.21,10400755.03,10172260.48,10650945.25,10739714.69,10508005.65,10045015.0,9407967.07,8849339.17
846,2024-04-26,8391948.45,8072238.53,7840647.94,7731573.7,7893827.83,8261760.55,8408474.26,8859701.5,9250470.23,9478887.69,9770672.51,9949385.98,9808640.71,9884949.32,10053819.86,10055066.51,9950740.3,9699709.85,10123201.26,10235627.55,10028414.31,9620434.42,9128121.74,8637907.12
847,2024-04-27,8270396.21,7997359.69,7794077.74,7666873.06,7673743.35,7736439.68,7942615.17,8479465.79,8880727.94,9295098.37,9501526.46,9764886.96,9701875.54,9622374.03,9530058.56,9475526.63,9369117.32,9307018.46,9872021.26,9903857.51,9642177.02,9235176.58,8796589.51,8388768.41
848,2024-04-28,8022050.0,7698474.06,7370229.96,7163931.55,7062129.16,6940685.59,6792730.51,7059396.57,7364396.47,7646584.46,7890503.24,8163850.71,8350569.25,8351479.16,8251532.05,8247326.51,8273725.69,8258765.65,8915091.62,9167022.99,9066048.94,8835945.2,8429356.54,7991112.64
849,2024-04-29,7657128.21,7462905.24,7329627.67,7262801.57,7462727.17,7897715.26,8117731.64,8635863.04,9026718.0,9312057.98,9627297.13,9910476.72,9855989.61,9997084.09,10223983.24,10236969.84,10172363.2,9913333.22,10385664.72,10589158.7,10374298.7,9973266.81,9343423.21,8729243.53
850,2024-04-30,8236678.62,7975321.32,7806126.13,7713079.47,7889583.83,8242249.9,8409902.28,8882912.91,9314350.79,9627955.64,10408052.49,10671818.67,10646620.42,10820791.09,11012114.81,10883789.19,10771373.13,10470709.23,10826515.36,10911710.2,10696054.8,10277638.4,9475020.25,8889244.71
851,2024-05-01,8316323.03,8027013.76,7815691.85,7686431.19,7645929.01,7526458.69,7420425.97,7853935.25,8282409.86,8697413.37,9119536.36,9501165.88,9643649.0,9664688.88,9660897.35,9594744.98,9481965.52,9469234.17,10132765.41,10371233.74,10248717.56,9964555.08,9297756.06,8699354.17
852,2024-05-02,8265341.87,7990048.33,7802315.37,7704453.08,7887272.14,8295930.18,8478781.36,8948797.97,9414353.68,9645785.92,10090364.22,10360615.97,10324135.62,10495592.36,10671147.83,10660430.16,10537789.09,10255137.5,10733843.01,10928008.06,10745031.27,10309356.56,9499325.04,8868184.74
853,2024-05-03,8359665.81,8077286.78,7888368.6,7787237.81,7955639.1,8310766.14,8444904.58,8975481.47,9433279.67,9893905.48,10236185.19,10534933.43,10429089.04,10448268.93,10650181.99,10631244.58,10488585.48,10163528.36,10593205.06,10726032.72,10563330.49,10162478.51,9540173.26,9031847.61
854,2024-05-04,8489782.71,8179434.7,7955371.72,7813495.37,7780508.01,7829431.03,7985935.64,8540395.75,8984491.94,9284471.52,9582634.3,9705796.88,9599222.9,9432069.29,9331816.98,9281675.23,9196444.41,9157936.66,9695422.58,9889078.57,9641918.13,9304014.73,8805066.93,8346915.86
855,2024-05-05,7850886.03,7548155.73,7296383.7,7128093.75,7092230.18,6983868.81,6865184.89,7282793.62,7706141.0,8007772.87,8273414.81,8558181.38,8697557.4,8703994.75,8692619.86,8676826.48,8652302.66,8674745.37,9334439.72,9562136.88,9479434.58,9225950.58,8821702.62,8320293.4
856,2024-05-06,7960391.69,7740599.98,7555827.8,7497129.49,7668663.51,8125353.33,8335851.21,8839134.55,9439919.7,9760318.31,10174150.36,10526031.09,10480961.48,10603597.34,10812208.28,10876553.52,10693420.31,10404668.26,10809615.39,11037092.27,10828332.74,10415357.07,9766950.24,8941554.56
857,2024-05-07,8483522.56,8197574.89,7964128.61,7842449.85,8000198.65,8375421.8,8496333.06,8903410.73,9490566.75,9801046.69,10211012.95,10476660.13,10431165.12,10562745.48,10823945.21,10812516.07,10646051.17,10354509.18,10840600.02,10966776.05,10812519.15,10300949.59,9704540.61,8826229.18
858,2024-05-08,8344901.08,8101781.62,7943562.85,7847113.22,8011734.2,8388839.75,8538486.0,8964768.69,9577932.7,9714150.6,10088660.08,10349894.75,10243332.48,10280996.47,10544059.21,10570255.08,10449783.42,10239397.25,10796228.61,10965417.94,10730546.43,10275014.54,9593789.46,8891596.47
859,2024-05-09,8332787.26,8025421.09,7821957.33,7716193.9,7908314.17,8298407.1,8439504.94,8926070.39,9346727.83,9611471.31,9851255.25,9997149.82,9912081.85,9964692.19,10102321.03,10090879.02,10013487.75,9820047.43,10512772.4,10621969.26,10387608.39,9708370.65,9050664.02,8532571.94
860,2024-05-10,8107618.56,7852339.42,7683353.87,7596927.77,7779105.25,8160182.93,8347371.82,8843250.18,9284562.65,9549677.99,9963669.82,10233686.49,10166136.34,10239617.69,10502953.65,10530986.33,10344010.95,10034321.33,10699397.44,10833597.57,10646488.5,10257343.4,9553346.21,8992384.48
861,2024-05-11,8560991.93,8208741.14,8009708.53,7862217.39,7859742.22,7887174.55,8036307.52,8527243.52,9025631.66,9394391.27,9715088.31,9921411.56,9878621.16,9810922.2,9732420.47,9670066.64,9590376.04,9502107.63,10243998.69,10353880.31,10099584.93,9575929.64,9146106.35,8668795.57
862,2024-05-12,8252812.3,7931848.78,7665920.79,7464309.56,7377029.26,7249679.53,7144921.21,7438317.85,7784075.28,8035334.25,8290981.3,8480426.74,8547349.78,8461972.36,8359308.1,8324405.87,8333254.37,8361645.04,8985267.58,9201319.74,9078198.41,8898901.08,8603389.43,8227611.06
863,2024-05-13,7901324.55,7628123.04,7427532.59,7272568.3,7255276.58,7156012.7,7129613.32,7485691.01,7878033.6,8232782.84,8644438.01,8946803.31,9105661.77,9188134.44,9132679.07,9094141.48,9029147.6,9005253.53,9682973.81,10027783.2,9934350.59,9645372.62,9184814.14,8693792.47
864,2024-05-14,8272696.88,7999432.63,7818541.59,7737428.33,7889235.46,8194847.61,8379872.17,8956388.43,9438359.45,9715920.7,10042487.15,10342735.9,10267293.06,10416060.38,10638043.67,10588327.48,10473989.47,10180991.51,10678080.85,10814540.2,10635798.18,10183913.64,9542489.09,8972146.6
865,2024-05-15,8520597.52,8242651.77,8026008.45,7930062.73,8060758.74,8415696.78,8535050.75,8981836.89,9439018.11,9698252.31,10016946.68,10260330.88,10156510.95,10203391.15,10386008.42,10402646.1,10268762.21,10015709.47,10538742.99,10733243.06,10573500.53,10155284.86,9526741.75,8946115.2
866,2024-05-16,8513884.82,8226704.87,8006062.67,7900937.02,8060510.94,8396072.6,8553727.01,9024330.24,9428751.86,9768322.88,10118985.91,10360939.26,10338869.39,10494655.0,10686978.98,10670911.7,10528843.57,10242061.42,10690792.13,10854845.44,10638098.41,10206556.71,9560079.15,9002104.57
867,2024-05-17,8517018.72,8243250.23,8016749.8,7893647.62,8019460.5,8265092.52,8484429.75,8971345.82,9458142.03,9781794.4,10082401.73,10393912.64,10387331.02,10629864.55,10830680.97,10791088.13,10609012.46,10318203.1,10718432.33,10865368.28,10697516.28,10198261.28,9672329.62,9148007.25
868,2024-05-18,8657965.99,8323383.66,8054938.57,7932033.72,7942340.32,7974446.96,8159443.6,8640501.96,9294326.64,9730053.98,10061243.64,10247451.88,10204675.57,10125434.56,10044677.43,9949356.33,9833860.02,9770506.49,10301748.9,10376806.36,10081101.57,9703990.91,9299874.01,8889028.4
869,2024-05-19,8506989.78,8179758.0,7954201.06,7765984.72,7689611.08,7483451.98,7408878.71,7707020.08,8068253.05,8419575.78,8726513.09,9004630.62,9167651.53,9204323.91,9144276.34,9036927.5,8957342.43,8987789.35,9639721.77,9937122.45,9874943.94,9627200.6,9204856.7,8753841.23
870,2024-05-20,8354475.4,8090890.64,7915471.8,7839233.86,8011588.8,8365408.42,8604092.67,9168086.5,9745823.5,10049295.75,10395657.22,10739974.79,10703635.63,10848966.03,10957002.91,10781011.48,10521396.86,10178983.14,10614450.8,10773830.13,10548665.8,10073041.85,9387591.08,8827315.42
871,2024-05-21,8354352.5,8078761.52,7877870.5,7810786.14,7991539.43,8393825.24,8531425.94,8895547.91,9288031.7,9601966.14,9971507.06,10198198.91,10041891.16,10060542.7,10260372.48,10306978.06,10170426.11,9914538.84,10401686.89,10577493.65,10379073.75,9911337.83,9270950.35,8730071.52
872,2024-05-22,8287691.78,8012625.33,7785697.44,7739003.89,7932764.37,8345075.98,8522659.39,9012773.39,9474573.59,9701504.37,9946348.88,10156073.6,10084777.41,10165442.8,10252835.94,10220890.21,10095356.78,9849745.55,10302534.11,10419686.14,10150681.91,9653998.03,9073782.67,8547076.75
873,2024-05-23,8071699.9,7846767.43,7678065.37,7621132.48,7826871.36,8248977.92,8442144.76,8903070.81,9284477.46,9602010.69,9933183.71,10263337.23,10133486.66,10356789.91,10579348.33,10573152.04,10400336.61,10096787.78,10517238.48,10734826.35,10511729.39,10108974.29,9480253.67,8867849.7
874,2024-05-24,8416664.21,8119642.43,7926021.5,7828335.32,7996435.7,8392576.57,8551643.28,9045059.18,9464091.62,9975362.76,10433590.49,10682267.94,10563007.23,10671507.94,10795343.71,10738222.71,10577167.53,10269259.21,10821115.65,11040409.81,10816653.38,10304602.16,9750537.65,9227373.57
875,2024-05-25,8498824.15,8150899.22,7914968.62,7788567.01,7793469.55,7841946.58,8019074.68,8516169.29,9018525.47,9569541.81,9947155.32,10102055.78,10044778.45,9928465.55,9781966.32,9660154.49,9609554.45,9573351.48,10220849.9,10355794.56,10081301.42,9631303.49,9220207.94,8767298.49
876,2024-05-26,8093260.55,7772320.25,7539355.35,7375213.99,7279068.35,7164089.28,7095018.21,7434825.02,7812755.41,8239177.83,8563369.21,8865489.23,9057326.71,9114438.2,8878623.61,8715797.55,8664997.28,8688204.49,9287392.66,9549699.83,9471242.19,9199597.38,8795095.05,8281405.43
877,2024-05-27,7889545.45,7592614.49,7418229.55,7386686.5,7582834.32,7977858.26,8194688.35,8714056.57,9176459.42,9423324.07,9794473.0,10008972.61,10014383.58,10120210.93,10261152.71,10290185.42,10168879.68,9932894.59,10396498.56,10595335.08,10431817.47,9995945.84,9355066.65,8740184.22
878,2024-05-28,8271051.3,8031038.96,7836936.14,7763832.47,7940534.79,8326428.56,8497840.22,8987261.38,9371429.41,9635124.74,9976005.03,10225049.21,10229320.48,10353848.67,10490133.81,10537965.55,10395560.76,10147250.62,10571257.65,10778145.21,10589125.47,10086811.04,9445240.99,8872135.8
879,2024-05-29,8417032.55,8100572.7,7895987.85,7817021.87,7987005.1,8330089.31,8531319.25,8970397.48,9396164.49,9644442.31,9950563.53,10172515.05,10101537.03,10145603.31,10267427.54,10231088.42,10145379.22,9942895.13,10425470.29,10624097.4,10440254.29,9972446.36,9357229.44,8760513.63
880,2024-05-30,8334849.76,8058744.59,7890289.3,7808947.25,7982635.73,8367822.49,8562969.57,8972844.72,9402409.12,9672195.77,9993597.83,10244466.06,10142870.35,10165081.68,10263474.61,10294073.49,10142408.31,9913722.54,10327786.47,10512733.25,10326881.07,9872871.03,9232475.52,8671735.41
881,2024-05-31,8201922.97,7911887.48,7720332.8,7626151.62,7795937.1,8125454.16,8338928.26,8842690.41,9284953.15,9571203.78,9929582.81,10208361.89,10158681.38,10258244.85,10440109.65,10469516.62,10312847.92,10053438.5,10449199.92,10629249.26,10419752.82,9989680.85,9463942.25,8923134.61
882,2024-06-01,8465760.45,8151755.45,7944445.7,7793227.44,7814003.86,7772340.2,7970854.22,8517038.1,9012521.42,9364994.0,9668762.11,9886989.41,9834562.59,9809320.14,9864553.42,9819693.98,9692519.16,9567206.23,10083498.4,10250909.06,9979467.81,9608736.89,9199226.54,8761985.02
883,2024-06-02,8382399.56,8069538.64,7830711.82,7640051.41,7547894.92,7385564.59,7264191.67,7521859.43,7813622.94,8094156.03,8330214.83,8644347.75,8791363.83,8823846.27,8798343.12,8755510.14,8750245.07,8785872.82,9448424.84,9722904.86,9599865.67,9345700.23,8972565.06,8505691.1
884,2024-06-03,8110072.1,7822917.79,7604990.66,7449387.27,7401128.11,7308481.73,7218410.91,7524866.13,7860297.56,8182711.44,8556522.8,8922992.63,9025686.38,9050068.44,8979189.77,8932085.41,8889553.15,8882917.99,9583441.88,9873594.86,9734666.83,9467071.75,8998757.24,8517357.7
885,2024-06-04,8149969.88,7904892.12,7685426.15,7600404.0,7778397.92,8157797.79,8321534.42,8763138.76,9230705.17,9344680.02,9692213.63,9945284.82,9890872.29,10036284.54,10220145.92,10243104.89,10084643.86,9826898.05,10289401.78,10536987.0,10358947.95,9936401.38,9329193.64,8686635.71
886,2024-06-05,8238170.26,7967410.23,7773721.4,7665662.11,7816671.13,8191040.56,8329300.2,8744139.27,9139060.34,9433570.03,9771860.32,10063264.42,10025147.52,10165693.79,10344469.03,10363544.07,10230029.8,9960122.27,10384256.6,10622465.02,10446960.87,10012875.74,9362044.14,8732465.08
887,2024-06-06,8291758.23,8065627.2,7854707.09,7794782.5,7986031.63,8368344.49,8545231.66,9011909.59,9388786.3,9623169.21,9904001.43,10121779.33,10084394.75,10187284.12,10326910.47,10290761.04,10129754.39,9854750.22,10283350.5,10502405.1,10272027.41,9802153.65,9155732.56,8575620.0
